"Data Source","Country/Region Name","Product Name","Element Name","Units","Year","Value"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2014/15","2.158"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2013/14","1.671"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2012/13","1.252"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2011/12","1.159"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2010/11","1.326"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2009/10","1.8"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2008/09","1.085"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2007/08","1.262"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2006/07","1.303"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2005/06","0.922"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2004/05","1.066"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2003/04","0.634"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2002/03","0.696"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2001/02","0.62"
"CBS","Turkey","Soybeans","Imports (ITY)","Million tonnes","2000/01","0.372"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2018/19","1.946"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2017/18","1.944"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2016/17","2.271"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2015/16","2.283"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2014/15","2.197"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2013/14","1.653"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2012/13","1.26"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2011/12","1.11"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2010/11","1.342"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2009/10","1.8"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2008/09","1.08"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2007/08","1.27"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2006/07","1.269"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2005/06","0.922"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2004/05","1.066"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2003/04","0.634"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2002/03","0.696"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2001/02","0.62"
"CBS","Turkey","Soybeans","Imports (NMY)","Million tonnes","2000/01","0.372"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2018/19","0.0"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2017/18","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2016/17","0.35"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2015/16","0.359"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2014/15","0.15"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2013/14","0.02"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2012/13","0.06"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2011/12","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2010/11","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2009/10","0.054"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2008/09","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2007/08","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2006/07","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2005/06","0.25"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2004/05","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2003/04","0.2"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2002/03","0.13"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2001/02","0.13"
"CBS","Turkey","Soybeans","Opening Stocks","Million tonnes","2000/01","0.13"
"CBS","Turkey","Soybeans","Production","Million tonnes","2018/19","0.14"
"CBS","Turkey","Soybeans","Production","Million tonnes","2017/18","0.139"
"CBS","Turkey","Soybeans","Production","Million tonnes","2016/17","0.164"
"CBS","Turkey","Soybeans","Production","Million tonnes","2015/16","0.16"
"CBS","Turkey","Soybeans","Production","Million tonnes","2014/15","0.149"
"CBS","Turkey","Soybeans","Production","Million tonnes","2013/14","0.18"
"CBS","Turkey","Soybeans","Production","Million tonnes","2012/13","0.122"
"CBS","Turkey","Soybeans","Production","Million tonnes","2011/12","0.122"
"CBS","Turkey","Soybeans","Production","Million tonnes","2010/11","0.087"
"CBS","Turkey","Soybeans","Production","Million tonnes","2009/10","0.038"
"CBS","Turkey","Soybeans","Production","Million tonnes","2008/09","0.034"
"CBS","Turkey","Soybeans","Production","Million tonnes","2007/08","0.031"
"CBS","Turkey","Soybeans","Production","Million tonnes","2006/07","0.047"
"CBS","Turkey","Soybeans","Production","Million tonnes","2005/06","0.029"
"CBS","Turkey","Soybeans","Production","Million tonnes","2004/05","0.05"
"CBS","Turkey","Soybeans","Production","Million tonnes","2003/04","0.085"
"CBS","Turkey","Soybeans","Production","Million tonnes","2002/03","0.095"
"CBS","Turkey","Soybeans","Production","Million tonnes","2001/02","0.054"
"CBS","Turkey","Soybeans","Production","Million tonnes","2000/01","0.045"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2018/19","0.14"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2017/18","0.339"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2016/17","0.514"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2015/16","0.519"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2014/15","0.299"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2013/14","0.2"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2012/13","0.182"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2011/12","0.322"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2010/11","0.287"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2009/10","0.092"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2008/09","0.234"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2007/08","0.231"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2006/07","0.247"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2005/06","0.279"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2004/05","0.25"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2003/04","0.285"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2002/03","0.225"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2001/02","0.184"
"CBS","Turkey","Soybeans","Supply","Million tonnes","2000/01","0.175"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2018/19","2.086"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2017/18","2.283"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2016/17","2.785"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2015/16","2.802"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2014/15","2.496"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2013/14","1.853"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2012/13","1.442"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2011/12","1.432"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2010/11","1.629"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2009/10","1.892"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2008/09","1.314"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2007/08","1.501"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2006/07","1.516"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2005/06","1.201"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2004/05","1.316"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2003/04","0.919"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2002/03","0.921"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2001/02","0.804"
"CBS","Turkey","Soybeans","Total Supply","Million tonnes","2000/01","0.547"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2018/19","2.086"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2017/18","2.283"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2016/17","2.785"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2015/16","2.802"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2014/15","2.496"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2013/14","1.853"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2012/13","1.442"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2011/12","1.432"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2010/11","1.629"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2009/10","1.892"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2008/09","1.314"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2007/08","1.501"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2006/07","1.516"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2005/06","1.201"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2004/05","1.316"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2003/04","0.919"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2002/03","0.921"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2001/02","0.804"
"CBS","Turkey","Soybeans","Total Utilization","Million tonnes","2000/01","0.547"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2018/19","1.993"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2017/18","2.183"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2016/17","2.453"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2015/16","2.415"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2014/15","2.121"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2013/14","1.663"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2012/13","1.395"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2011/12","1.372"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2010/11","1.429"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2009/10","1.692"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2008/09","1.26"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2007/08","1.301"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2006/07","1.316"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2005/06","1.001"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2004/05","1.066"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2003/04","0.719"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2002/03","0.721"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2001/02","0.674"
"CBS","Turkey","Soybeans","Utilization","Million tonnes","2000/01","0.417"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2018/19","3.5"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2017/18","3.475"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2016/17","4.1"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2015/16","4.571"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2014/15","4.257"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2013/14","4.5"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2012/13","3.486"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2011/12","3.486"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2010/11","2.9"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2009/10","1.267"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2008/09","1.133"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2007/08","1.033"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2006/07","1.567"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2005/06","0.967"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2004/05","1.667"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2003/04","2.833"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2002/03","3.167"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2001/02","2.348"
"CBS","Turkey","Soybeans","Yield","Tonnes/Ha","2000/01","2.647"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2018/19","4.521"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2017/18","4.675"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2016/17","4.9798"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2015/16","4.5782"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2014/15","3.3435"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2013/14","3.597251"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2012/13","2.793381"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2011/12","3.291456"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2010/11","3.204248"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2009/10","4.575439"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2008/09","2.337279"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2007/08","1.568943"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2006/07","2.107117"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2005/06","3.006628"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2004/05","2.461718"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2003/04","1.142958"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2002/03","1.155263"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2001/02","1.037295"
"CBS","Turkey","TOTAL CEREALS","Exports","Million tonnes","2000/01","1.720198"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2018/19","4.531"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2017/18","4.653"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2016/17","4.99092"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2015/16","4.516739"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2014/15","3.270162"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2013/14","3.756153"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2012/13","2.69235"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2011/12","3.292591"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2010/11","2.720512"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2009/10","4.996166"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2008/09","2.125792"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2007/08","1.48981"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2006/07","2.541706"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2005/06","3.848038"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2004/05","1.839761"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2003/04","0.762278"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2002/03","1.155805"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2001/02","1.037605"
"CBS","Turkey","TOTAL CEREALS","Exports (NMY)","Million tonnes","2000/01","1.721645"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2018/19","15.899"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2017/18","16.072"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2016/17","14.070827"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2015/16","14.752219"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2014/15","14.885644"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2013/14","14.516406"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2012/13","13.431759"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2011/12","13.386843"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2010/11","11.154202"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2009/10","10.103587"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2008/09","10.647615"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2007/08","11.786733"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2006/07","12.075742"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2005/06","11.896"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2004/05","12.025"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2003/04","11.841"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2002/03","10.757"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2001/02","10.66"
"CBS","Turkey","TOTAL CEREALS","Feed Use","Million tonnes","2000/01","10.526"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2018/19","19.5785"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2017/18","19.2892"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2016/17","18.999787"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2015/16","18.735176"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2014/15","18.457939"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2013/14","18.164641"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2012/13","17.825298"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2011/12","17.559481"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2010/11","17.288235"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2009/10","17.03398"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2008/09","16.7589"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2007/08","16.515731"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2006/07","16.23112"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2005/06","15.968638"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2004/05","15.668915"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2003/04","15.262657"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2002/03","15.145762"
"CBS","Turkey","TOTAL CEREALS","Food Use","Million tonnes","2001/02","14.933654"
